_index,_type,_id,_score,_ignored/0,_source/general/name,_source/general/id,_source/general/contacts/website,_ignored/1
museum,_doc,8757,1,general.description.keyword,Центр военно-патриотического воспитания «Музей-диорама»,8757,https://diorama.vrn.muzkult.ru,
museum,_doc,8758,1,general.description.keyword,Унечский краеведческий музей,8758,http://museum-unecha.ucoz.net,
museum,_doc,8760,1,general.description.keyword,Ливадийский дворец-музей,8760,http://ливадийский-дворец.рф,
museum,_doc,8761,1,general.description.keyword,Экспозиция «Белозерск исторический»,8761,http://belozermus.ru,
museum,_doc,8762,1,general.description.keyword,Музей этнографии г. Белозерска,8762,http://belozermus.ru,
museum,_doc,8764,1,general.description.keyword,Музей Белого озера,8764,http://belozermus.ru,
museum,_doc,8765,1,general.description.keyword,Эколого-краеведческий музей г. Муравленко,8765,http://ekm.muravlenko.com,
museum,_doc,8773,1,general.description.keyword,Дом-музей А. Е. Арбузова,8773,http://www.билярскийзаповедник.рф,
museum,_doc,8777,1,general.description.keyword,Краснодарский краевой выставочный зал изобразительных искусств,8777,http://artzal23.ru,
museum,_doc,8783,1,general.description.keyword,Историко-краеведческий музей Дятьковского района,8783,http://dtkmuseumk.ucoz.net,
museum,_doc,8784,1,general.description.keyword,Музейно-выставочный комплекс стрелкового оружия имени М. Т. Калашникова,8784,http://museum-mtk.ru,
museum,_doc,8785,1,general.description.keyword,Музей «Городская управа»,8785,http://www.kmishim.ru,
museum,_doc,8786,1,general.description.keyword,Атаманский дворец,8786,http://novochmuseum.ru,
museum,_doc,8791,1,general.description.keyword,Музей-квартира Г. Д. Красильникова,8791,http://nmur.ru,
museum,_doc,8797,1,general.description.keyword,Воронежский областной краеведческий музей,8797,http://museum-vrn.ru,
museum,_doc,8798,1,general.description.keyword,Смоленский государственный музей-заповедник,8798,http://www.smolensk-museum.ru,
museum,_doc,8805,1,general.description.keyword,Музей стекла и хрусталя,8805,http://www.museum.ru/M2771,
museum,_doc,8807,1,general.description.keyword,Музейно-туристический комплекс «Сузун-Завод. Монетный двор»,8807,https://youmuseum.ru,
museum,_doc,8812,1,general.description.keyword,Музей Дзержинского района,8812,http://m-nsk.ru/o-muzee/filialyi-muzeya-goroda-novosibirska/d/,
museum,_doc,8813,1,general.description.keyword,Центр традиционной народной культуры Среднего Урала,8813,http://www.uraltradicia.ru,
museum,_doc,8816,1,general.description.keyword,Дом-музей им. Н. Г. Чернышевского,8816,http://mcrb-az.chita.muzkult.ru,
museum,_doc,8824,1,general.description.keyword,Музей промышленности и искусства,8824,http://www.igikm.ru,
museum,_doc,8827,1,general.description.keyword,Музеи Московского Кремля,8827,http://www.kreml.ru,
museum,_doc,8830,1,general.description.keyword,Музей-заповедник «Дмитровский кремль»,8830,http://dmmuseum.ru,
museum,_doc,8834,1,general.description.keyword,Государственный музей-заповедник «Фанагория»,8834,http://phanagoria-museum.ru,
museum,_doc,8840,1,general.description.keyword,Музей природы и человека,8840,http://ugramuseum.ru,
museum,_doc,8844,1,general.description.keyword,Государственный музей изобразительных искусств имени А. С. Пушкина,8844,https://pushkinmuseum.art,
museum,_doc,8845,1,general.description.keyword,Владимиро-Суздальский музей-заповедник (Суздаль),8845,http://www.vladmuseum.ru/rus/index.php,
museum,_doc,8848,1,general.description.keyword,Нижегородский государственный художественный музей «Зарубежное искусство»,8848,http://artmuseumnn.ru,
museum,_doc,8849,1,general.description.keyword,Билярский историко-археологический музей,8849,http://www.билярскийзаповедник.рф,
museum,_doc,8850,1,general.description.keyword,Церковь Бориса и Глеба с. Кидекша,8850,http://www.vladmuseum.ru/museums/detail/4,
museum,_doc,8855,1,general.description.keyword,Ембаевский сельский музей,8855,http://ckd-yunost.tmn.muzkult.ru,
museum,_doc,8857,1,general.description.keyword,"Государственный музей истории литературы, искусства и культуры Алтая",8857,http://gmilika22.ru,
museum,_doc,8860,1,general.description.keyword,Музей книги Нижегородской государственной областной универсальной научной библиотеки им. В. И. Ленина,8860,http://www.nounb.sci-nnov.ru/library/museum,
museum,_doc,8868,1,general.description.keyword,Историко-художественный музей г. Луховицы,8868,https://www.momuseum.com,
museum,_doc,8880,1,general.description.keyword,Музей-квартира М. Н. Мордасовой,8880,https://voronezhliter.ru/muzej-kvartira-m-n-mordasovo,
museum,_doc,8881,1,general.description.keyword,Архитектурно-этнографический музей-заповедник «Лудорвай»,8881,http://ludorvay.ru,
museum,_doc,8883,1,general.description.keyword,Ярославский художественный музей,8883,http://yarartmuseum.ru,
museum,_doc,8890,1,general.description.keyword,Культурно-просветительский центр имени В. Терешковой,8890,http://yarplaneta.ru,
museum,_doc,8893,1,general.description.keyword,Музей истории города Мончегорска,8893,http://mig.org.ru,
museum,_doc,8911,1,general.description.keyword,Резиденция Снегурочки,8911,http://snegurochkadom.ru,
museum,_doc,8913,1,general.description.keyword,Государственный музей-усадьба «Архангельское»,8913,http://www.arhangelskoe.su,
museum,_doc,8914,1,general.description.keyword,Дом-музей М. Н. Ермоловой,8914,http://www.gctm.ru/branches/dme,
museum,_doc,8915,1,general.description.keyword,Дом-музей А. Н. Островского,8915,http://bakhrushin.theatre.ru,
